# تأريخٌ رجعيٌّ لقائمة «سارية الآن» — أُنتج آلياً في جولة ٢٧٢
# الطريقة: مرورٌ واحدٌ على ٢٧٤ التزاماً على agents.html، وتسجيلُ أوّل التزامٍ يظهر فيه نصُّ السطر حرفياً.
# المعنى: تاريخُ دخولِ النصّ الملفَّ («متى قيل») — لا تاريخُ وقوع الواقعة، ولا سريانُ الالتزام.
# حدُّ الطريقة: سطرٌ عُدّل لاحقاً يُؤرَّخ بتاريخ تعديله لا بأصله (وقع مرّةً في ٩١ رأسَ جولة).
index	date	commit	text
555	2026-08-07	ad68149	٣١ مارس ٢٠٢٧ — شهادات GEN-002 القائمة تتوقف (خارج مدى التقويم المعروض)",
556	2026-08-07	ad68149	نظام التجارة الإلكترونية — حق الاسترجاع ٧ أيام من الاستلام (يُستثنى المصنوع حسب طلب العميل)",
557	2026-08-07	ad68149	نظام التجارة الإلكترونية — ردّ المبلغ خلال ١٥ يوماً من الإرجاع، وبنفس وسيلة الدفع المستعملة",
558	2026-08-07	ad68149	نظام التجارة الإلكترونية — الإفصاح قبل التعاقد عن السعر الإجمالي شاملاً التوصيل والضرائب",
559	2026-08-14	7cd2eec	نظام التجارة الإلكترونية — إشعار الوزارة والمستهلك خلال ٣ أيام عند اختراق البيانات — صُحِّح في ١٧٨: من تاريخ العلم بالاختراق لا من وقوعه",
560	2026-08-08	e54a3c2	تنظيم الإعلام — من يعرض محتوى إعلانياً عبر حساباته في منصات التواصل يلزمه ترخيص «موثوق»، والإعلان من حساب مسجَّل مرتبط بالترخيص",
561	2026-08-08	e54a3c2	تنظيم الإعلام — التنويه قبل الإعلان بأنه محتوى إعلاني، كتابةً أو شفاهةً (قيد على كل مخرَج من و٧ و٨)",
562	2026-08-08	b5cabb9	تنظيم الإعلام — مكاتب الدعاية والإعلان والتسويق ووكالاتها لها ترخيص مستقل",
563	2026-08-08	b5cabb9	نظام التخفيضات — ترخيص تخفيضات قبل الإعلان عنها (يشمل المتاجر الإلكترونية صراحةً)، ويُعرض بباركود يُظهر نوع التخفيض ونسبته ومدته",
564	2026-08-08	b5cabb9	نظام التخفيضات — عرض السعر قبل وبعد التخفيض على المنتج",
565	2026-08-08	b5cabb9	نظام التخفيضات — العرض الترويجي مدته لا تتجاوز ٦ أشهر (والطلبات غير محدودة العدد)",
566	2026-08-08	ef9e1d3	نظام التخفيضات — المخالفة: غرامة حتى ٥٠ ألف ر.س أو سجن حتى ٦ أشهر أو كلاهما",
567	2026-08-15	c406738	حماية البيانات الشخصية — سجلُّ أنشطة المعالجة (RoPA) إلزاميٌّ على جهة التحكم — المادة ٣١: الغرضُ · فئاتُ البيانات وأصحابِها · الإفصاحُ لأطرافٍ ثالثة · النقلُ خارج المملكة · وفتراتُ الاحتفاظ — ويكون مت
568	2026-08-08	ef9e1d3	حماية البيانات الشخصية — نافذ منذ ١٤ سبتمبر ٢٠٢٤، ويسري على كل متجر يجمع بيانات عملاء",
569	2026-08-08	ef9e1d3	حماية البيانات الشخصية — موافقة صريحة قبل استعمال البيانات الحساسة، والتسويق المباشر منها",
570	2026-08-08	ef9e1d3	حماية البيانات الشخصية — نقل البيانات خارج المملكة تحكمه لائحة مستقلة (يمسّ منصات الإعلان ومعالجات البيانات خارج المملكة)",
571	2026-08-08	ef9e1d3	حماية البيانات الشخصية — الإفصاح عن بيانات حساسة بقصد الإضرار أو المنفعة: سجن حتى سنتين وغرامة حتى ٣ ملايين ر.س — والنيابة العامة تحقّق",
572	2026-08-14	2c7437a	تنبيه: الإشعار عن الاختراق واجبان من نظامين — التجارة الإلكترونية (٣ أيام، جولة ٢٩) وحماية البيانات — رُصدت في ١٧٧: ٧٢ ساعةً من وقت العلم بالحادثة",
573	2026-08-08	5958d93	الضمان — الأجهزة الكهربائية: سنتان على الأقل، وتُمدَّد بمقدار التأخير في توفير قطع الغيار أو في بدء الصيانة وإتمامها",
574	2026-08-08	5958d93	الضمان — نقل السلعة التي يتعذّر نقلها بأمان إلى مركز الصيانة وإعادتها بلا مقابل · ولا ضمان على عطل سببه سوء الاستعمال",
575	2026-08-15	f888a90	قيد نطاق: أحكام الضمان أعلاه في لائحة الوكالات التجارية وموجَّهة إلى الوكيل — وسريانها على مستورد مباشر لمنتج بلا وكيل لم يُتحقَّق منه — ضُيِّق في ٢٠٦ ولم يُحسَم: صيغةٌ أعادت أنّ النظام يُلزم «الوكيلَ
576	2026-08-08	3fb1f40	استدعاء المنتجات المعيبة — لوزارة التجارة مركز استدعاء قائم (recalls.sa): التزام بعد البيع يستلزم الوصول إلى المشترين",
577	2026-08-08	3fb1f40	بطاقة المنتج — السلع المستورَدة للبيع تُوسَم بالعربية أو بالعربية والإنجليزية، وقبل الاستيراد لا بعده",
578	2026-08-08	3fb1f40	بطاقة المنتج — بلد المنشأ يُوسَم بطريقة غير قابلة للإزالة (طباعة · حفر · بروز · خياطة) — فلا يُعالَج بملصق بعد الوصول",
579	2026-08-08	3fb1f40	بطاقة المنتج — التحذيرات وتعليمات السلامة وكتيّبات الإرشاد بالعربية أو بالعربية والإنجليزية",
580	2026-08-08	76f3bfd	بطاقة المنتج — البيانات: اسم المنتج · بلد المنشأ · المكوّنات · اسم المنتِج وعنوانه · تواريخ الإنتاج والانتهاء · تعليمات الاستعمال",
581	2026-08-08	76f3bfd	سابر — المنتج المنظَّم يلزمه شهادة مطابقة منتج (PCoC) من جهة معتمدة · وغير المنظَّم يكفيه إقرار ذاتي (SDoC)، والتسجيل على سابر لازم في الحالتين",
582	2026-08-08	76f3bfd	سابر — شهادة مطابقة إرسالية (SCoC) لكل شحنة، حتى مع وجود شهادة المنتج — وهي شرط التخليص. أي أنها خطوة متكررة لا لمرة واحدة",
583	2026-08-08	661f519	غير مثبَّت: تصنيف مرشحاتنا منظَّمة أم لا — معلَّق على رمز HS، ورمز HS نفسه غير مثبَّت",
584	2026-08-08	661f519	تصحيح (جولة ٣٨): رمز HS ليس بحثاً في أداة بل تصنيفاً. الأداة تعطي الرسم لرمزٍ معلوم، ولا تقول أي رمز يأخذه منتجنا",
585	2026-08-08	661f519	واقي الشمس نموذجاً: أربعة بنود مرشَّحة (٨٧٠٨ ملحقات مركبات · ٦٣٠٧ مصنوعات نسيجية · ٦٣٠٣ ستائر شمس منسوجة · ٣٩٢٦ مصنوعات لدائن)، والفاصل بينها المادة والتركيب — أي واقعةٌ تُحسم عند اختيار المورد",
586	2026-08-08	ce86bfd	أثر تسلسلي: الرسم الجمركي ومسار سابر كلاهما بعد قرار المورد لا قبله — فمنتجان بنفس سعر الشراء ومادتين مختلفتين ليسا بنفس التكلفة الواصلة",
587	2026-08-08	ce86bfd	القرارات الجمركية المسبقة — آلية قائمة تشمل التصنيف الجمركي وقواعد المنشأ وتقييم البضائع: تحوّل التصنيف من مخاطرة عند التخليص إلى يقين قبل الشحن",
588	2026-08-08	ce86bfd	القرار المسبق — يصدر خلال ٦٠ يوماً من طلب مكتمل، وصلاحيته لا تقل عن ٦ أشهر وتسقط بانقضائها أو بإلغائها",
589	2026-08-08	ce86bfd	قيد نطاق: بعض الوصف يربط الخدمة بـالمشغّل الاقتصادي المعتمد (AEO) — وهل تُتاح لمستورد جديد لم يُتحقَّق منه",
590	2026-08-08	949628e	ضغط تسلسلي: الطلب يحتاج مواصفة المنتج (تُثبَّت عند اختيار المورد) ثم ٦٠ يوماً — والجمعة البيضاء يفوتها ذلك، ورمضان يبلغه بالكاد إن ثُبِّتت المواصفة قبل منتصف أكتوبر",
591	2026-08-08	949628e	القيمة المعلَنة ليست نهائية: للجمارك أن تُبدي شكاً معقولاً في صحّتها، وعندها ينتقل عبء الإثبات إلى المستورد — مستندات تُثبت أن المعلَن هو المدفوع فعلاً",
592	2026-08-08	949628e	وإن بقي الشك — أو لم يُردّ على الاستفسار — تُرفض قيمة التعامل ويُنتقل إلى الأساليب التالية، فترتفع القيمة ويرتفع الرسم وضريبة الاستيراد معاً",
593	2026-08-08	949628e	الأثر العملي: أساس التكلفة ليس الفاتورة بل ملف الإثبات — تحويل بنكي مطابق · عقد · قوائم أسعار. والدفع غير الموثَّق أو السعر الشاذّ يستدعيان الشك",
594	2026-08-08	45242c7	تركّز مخاطرة: ثلاثة أخطاء تظهر كلها عند التخليص — الوسم (٣٦) · التصنيف (٣٨) · القيمة (٤١) — أي بعد صرف ثمن البضاعة والشحن وقبل أول ريال إيراد",
595	2026-08-08	45242c7	شروط الدفع السائدة مع الموردين الصينيين: ٣٠٪ عربوناً قبل الإنتاج و٧٠٪ قبل الشحن — أو مقابل نسخة بوليصة الشحن، وهو أأمن لأن البضاعة تكون قد حُمِّلت وعبرت جمارك التصدير",
596	2026-08-08	45242c7	التحويل البنكي (T/T) يُنتج سجلاً — وهو نفسه ما يسند القيمة المعلَنة أمام الجمارك (٤١). فقناة الدفع تخدم الأمان والإثبات معاً",
597	2026-08-08	bab7874	العربون يسبق الإنتاج: المواصفة والمادة والوسم العربي والمساعدات تُثبَّت عنده (٣٦ · ٣٨ · ٤٠) — وما يُطلب بعد بدء الإنتاج يُتفاوَض عليه من موقع أضعف",
598	2026-08-08	bab7874	الحد الأدنى للطلب عرفاً ١٠٠–١٠٠٠ وحدة، ومورّدو الحدّ المنخفض ١٠–١٠٠، وبلا حدّ ١ وحدة بسعر وحدة أعلى — والحدّ قابل للتفاوض",
599	2026-08-08	afd1833	مفارقة الحجم: تصغير أول طلب يقلّل المال المعرَّض ويرفع سعر الوحدة — فيضيق الهامش وترتفع عتبة تكلفة الاكتساب (١٤ · ١٥). الأمان في الكمية يُشترى من الربحية",
600	2026-08-08	afd1833	تحويل الثمن للمورد بندٌ مركّب: رسم حوالة ٤٠–٨٥ ر.س · بنوك مراسلة ١٥–٣٥ دولاراً لكل بنك و١–٣ في المسار · وهامش صرف ١.٤–٢.٥٪",
601	2026-08-08	afd1833	هامش الصرف لا يظهر بنداً في أي كشف — يُدفن في سعر الصرف، وهو أكبر المكوّنين فوق مبالغ معتبرة",
602	2026-08-08	afd1833	وبنية ٣٠/٧٠ تعني حوالتين لا واحدة: الرسوم الثابتة تتضاعف، ووقعها على الطلب الصغير أثقل — سببٌ ثانٍ مستقل يعاقب صِغَر أول طلب (٤٤)",
603	2026-08-08	e9ee535	جواب سؤال جولة ٤٥: القيمة الجمركية تُحوَّل بسعر مؤسسة النقد (البنك المركزي السعودي) المنشور يوم البيان الجمركي — لا بسعر بنكنا",
604	2026-08-08	e9ee535	ويترتّب عليه: هامش الصرف لا يدخل وعاء الرسم — فهو تكلفة صافية لا تجرّ خلفها رسماً ولا ضريبة استيراد، بخلاف التعبئة والمساعدات (٤٠) التي تجرّهما",
605	2026-08-08	e9ee535	ثلاثة تواريخ لا تاريخ واحد: العربون · الرصيد (٤٣) · ويوم البيان — والتحويل يقع بسعرين مختلفين في يومين مختلفين",
606	2026-08-08	e9ee535	الريال مربوط بالدولار عند ٣.٧٥ منذ ١٩٨٦ — فالفوترة بالدولار تُلغي مخاطرة الفارق الزمني بين الدفع والبيان، والفوترة باليوان تُبقيها",
607	2026-08-08	c479034	قرار بلا كلفة: اشترط الفوترة بالدولار في طلب عرض السعر — يُغلق مع بقية المواصفة عند العربون (٤٣)",
608	2026-08-08	c479034	شروط التسليم (إنكوترمز ٢٠٢٠): EXW ثمن المصنع وحده ولا يخلّص المورد للتصدير · FOB حتى ظهر الباخرة · CIF المورد يدفع الشحن والتأمين للميناء · DDP حتى الباب بالرسوم مدفوعة",
609	2026-08-08	c479034	تنبيه: «CIF» شرطُ تسليم و«CIF» أساسُ تقييم جمركي شيئان مختلفان — القيمة الجمركية تُبنى على أساس CIF مهما كان الشرط المتفق عليه، فمن يشتري EXW يبنيها بنفسه",
610	2026-08-08	c479034	مفارقة المجموعة C: في CIF يدفع المورد الشحن وتنتقل المخاطرة عند المنشأ — لا عند الوصول. يدفع ولا يضمن",
611	2026-08-08	c479034	DDP يبدو مخرجاً من تركّز مخاطر التخليص (٤١) وليس كذلك: أغلى بـ١٠–٣٠٪، ويضع مورداً لا يعرف اشتراطات السوق السعودي (٣٦ · ٣٨) في موضع المستورد",
612	2026-08-08	4d77313	الأثر على طلب عرض السعر: الرقم بلا شرط تسليم لا يُقارَن برقم آخر — واختلاف الشرط وحده يُقدَّر بفارق ١٥–٣٠٪",
613	2026-08-08	4d77313	التخليص: المخلّص المرخَّص ليس إلزامياً — يُقبل التصريح من مالك البضاعة أو ممثّله المفوَّض بالشروط المحدَّدة، والتقديم إلكتروني",
614	2026-08-08	4d77313	ومزاولة المهنة نفسها مشروطة: سعودي أو خليجي · شهادة ثانوية أو ما يعادلها · واجتياز اختبار معهد التدريب الجمركي",
615	2026-08-08	4d77313	فاتورة الفسح ليست الرسم وحده: أتعاب المخلّص (تجارية لا مقنَّنة) + رسوم الميناء والمناولة والتخزين والفحص — بندٌ يقع بين الشحن الدولي والتوصيل المحلي ولم يكن على اللوحة",
616	2026-08-08	a2be2f4	والتخزين يُحسب بالزمن: نزاع القيمة (٤١) لا يرفع الرسم فحسب، بل يراكم أرضية وتخزيناً ما دام قائماً",
617	2026-08-08	a2be2f4	العدّاد بأرقامه: سماح ≈٥–٧ أيام من تفريغ الحاوية، ثم ١٥٠–٣٠٠ دولاراً للحاوية يومياً (≈٥٦٠–١١٢٥ ر.س) بشرائح تصاعدية",
618	2026-08-08	a2be2f4	والبيان الجمركي يُتوقَّع خلال ≈٣ أيام من وصول الباخرة — أي أن الأوراق تُجهَّز قبل الوصول لا بعده",
619	2026-08-08	a2be2f4	النتيجة: نافذة السماح أقصر من زمن الردّ على استفسار في القيمة (٤١). فالمخاطرة ليست «رسماً أعلى» بل رسماً أعلى وعدّاداً يعمل أثناء الجدال",
620	2026-08-08	8acc5b3	تصحيح (جولة ٥٠): رقم الأرضيات أعلاه للحاوية الكاملة. والطلب الأول أرجح أن يكون شحنة مجمَّعة، وأرضياتها ٥–١٥ $ للمتر المكعب يومياً — أي أسبوعان بخمسة أمتار ≈ ١٣٠٠–٣٩٠٠ ر.س لا ١٥٧٥٠",
621	2026-08-08	8acc5b3	الشحن المجمَّع يُسعَّر بالمتر المكعب (حد أدنى ١)، وتعادُله مع حاوية ٢٠ قدماً عند ١٣–١٥ م³ — ودونها هو الأرخص",
622	2026-08-08	8acc5b3	والأساس: الوزن أو الحجم أيّهما أكبر — فالمنتج الخفيف الضخم يُحاسَب على حجمه، والثقيل الصغير على وزنه",
623	2026-08-08	8acc5b3	معيار اختيار لم يكن على اللوحة: كثافة القيمة — ريالات لكل متر مكعب. وواقي الشمس (C-001) خفيف وضخم، وهو أسوأ الحالات في هذا الميزان",
624	2026-08-08	a99bd92	رسوم الشحن المجمَّع الخفيّة: محطة تجميع ١٥–٤٠ $/م³ في كل طرف · وجهة ٢٠٠–٤٠٠ $ للشحنة · مستندات ٥٠–١٠٠ $ — والإجمالي يزيد ٣٠–٥٠٪ فوق سعر الشحن الأساسي",
625	2026-08-08	a99bd92	الشحن الجوي خيارٌ قائم: ٣–٦ أيام عبوراً مقابل ١٠–٢٠ بحراً، و٤.٥–٨.٥ $ للكيلو — أغلى ٨–١٢ ضعفاً وأسرع ٢٠–٤٠",
626	2026-08-08	a99bd92	لكن الجو يحاسب على الوزن المحسوب = الأكبر من الفعلي أو الحجمي (÷٦٠٠٠) — فهو أقسى على الخفيف الضخم من البحر، لا أرحم",
627	2026-08-08	a99bd92	اختبار جولة ٥١: هل يُعيد الجوّ فتح الجمعة البيضاء؟ لا — يؤخّر موعد الطلب ثلاثة أسابيع فيقع داخل انقطاع الخريف الصيني (٢٦). العائق ينتقل من العبور إلى الإنتاج، والباب يبقى مغلقاً لسبب ثالث",
628	2026-08-08	38649ee	تنبيه سوق: أسعار الشحن البحري إلى جدة والدمام قفزت ١٢٠–١٥٧٪ شهرياً لأسباب جيوسياسية (رصد يوليو ٢٠٢٦) — فأي رقم شحن يُدخَل الآن مرتفع ومتقلّب، ويُعاد رصده قبل الالتزام",
629	2026-08-08	38649ee	سبب القفزة (٥٢): ساحلا المملكة كلاهما خلف ممرّ متنازَع — باب المندب لجدة، وهرمز للدمام والجبيل. فليس ثمّة ميناء دخول «آمن» يُختار بديلاً",
630	2026-08-08	38649ee	المرصود: تحويل رأس الرجاء +٨–١٤ يوماً · أجور الحاويات +٣٠–٦٠٪ · انتظام الجداول دون ٦٠٪ — والبضاعة إلى المملكة تمرّ عبر جدة ومنها براً إلى الرياض والدمام",
631	2026-08-08	2956850	حُسم في جولة ٥٣: دورة الطلب الأول من اختيار المورد إلى التسليم ٨–١٦ أسبوعاً — لا ٢٠–٤٥ يوماً. والرقم القديم كان يصف العبور ويُستعمل بوصفه الدورة",
632	2026-08-08	2956850	وفيها خطوة لم تكن على اللوحة قط: العيّنة واعتمادها (٧–١٠ أيام للبسيط، وتطول للمعقّد) — وهي تسبق دفعة الإنتاج لا تتبعها",
633	2026-08-08	2956850	وبإعادة الحساب: آخر موعد لأمر شراء يبلغ رمضان صار ٥ أكتوبر – ٣٠ نوفمبر ٢٠٢٦، والحدّ الآمن ٥ أكتوبر — أي بعد ثمانية أسابيع، لا منتصف ديسمبر",
634	2026-08-08	2956850	والجمعة البيضاء: الموعد المحسوب ٣١ يوليو – ٢٥ سبتمبر، وحدّه الآمن مضى قبل أسبوع من اليوم — فتُغلق بسبب رابع، وهو الوحيد الحسابي القاطع",
635	2026-08-09	3c8e781	وانتظام الجداول دون ٦٠٪ يعني أن الوسيط لا يكفي: التخطيط الموسمي يحتاج هامشاً لا متوسطاً — والموسم يُفوَّت بالتأخّر لا بالمتوسط",
636	2026-08-09	3c8e781	المسار المحلي لم يعد باباً واحداً: قنوات جملة إلكترونية محلية مرصودة بالاسم — ساري · سوق الجملة من سلة · جملة · جملتي · مونة",
637	2026-08-09	3c8e781	وأقربها إلينا سوق الجملة من سلة: المنصة نفسها التي يُبنى عليها المتجر (١٠ · ٣٠) تُشغّل سوقاً يربط التجزئة بالموردين — أي أن التوريد قد يكون داخل الأداة المختارة لا خارجها",
638	2026-08-09	3c8e781	والشراء محلياً يُسقط أربعة أعباء دفعةً: الوسم العربي قبل الاستيراد (٣٦) · التصنيف الجمركي (٣٨) · نزاع القيمة (٤١) · وعبور الممرّات (٥٢)",
639	2026-08-09	7e3f670	ولم تُفتح أيٌّ من هذه القنوات (النطاقات محجوبة): لا سعر ولا حد أدنى ولا قائمة أصناف — ووجهة ساري المعلنة بقالات ومطاعم وفنادق، وقد لا تشمل فئاتنا. وجودُ القناة ليس صلاحيتها",
640	2026-08-09	7e3f670	البيع دون مخزون (دروبشيبنغ): يُذكر أنه مسموح بشرط الإفصاح وضمان حقوق المستهلك — والمصادر مواقع تبيع الخدمة نفسها، لا نصّ وزاري. مسجَّل بمصدره لا بوصفه حكماً",
641	2026-08-09	7e3f670	وما لا يزول به من التزاماتنا — وكلها من مصادر أولى: الاسترجاع ٧ أيام والردّ ١٥ يوماً بنفس الوسيلة (٢٩) · الإفصاح عن السعر الإجمالي (٢٩) · السجل والتوثيق (٣٠ · ٣١) · وأن البائع هو العنوان الوحيد للمشتر
642	2026-08-09	7e3f670	وأثره على الحسبة عكس المتوقَّع: مفارقة الحجم (٤٤) تبلغ به أقصاها — الكمية وحدة واحدة لكل طلب، أي أغلى سعر وحدة ممكن وأضيق هامش، والمستهدف يتطلب أصلاً ترافيكاً رخيصاً (١٥)",
643	2026-08-09	8042ed5	الخلاصة: يحلّ مشكلة رأس المال — وهي ليست القيد المُثبَت — بثمنٍ في الهامش، وهو القيد المُثبَت. والمخاطر النظامية لا تُنقَل بالعقد (٤٧)",
644	2026-08-09	8042ed5	ثمن المزاد الأصلي: ألف ظهور ١٢–٤٥ ر.س ونسبة نقر ٠.٨–٢.٢٪ — وتكلفة النقرة حاصلُهما لا رقم مستقل. فتحسين الإعلان يخفّض النقرة بلا أن يمسّ ثمن المزاد",
645	2026-08-09	8042ed5	كلفة الإعلان ترتفع ٣٠–٥٠٪ في ذروة المواسم، والتعديل يبدأ قبلها بأسبوعين — أي أن الموسم يرفع الطلب ويرفع ثمن الوصول إليه معاً، وحسبة تعادلٍ خارج الموسم تبخس المطلوب داخله",
646	2026-08-09	159d19f	تحفّظ منهجي (٥٧): مصدر ٢٠٢٦ أعاد نطاقي تكلفة النقرة والاكتساب حرفاً بحرف كما هما على اللوحة منذ جولتي ١٤ و١٧. التطابق التامّ بين مصدرين من صنف واحد يرجّح أصلاً مشتركاً لا تأكيداً — فالنطاقان يُقرآن عر
647	2026-08-09	159d19f	القناة (٥٨): اختيار إنستقرام/ميتا منذ جولة ١٤ كان افتراضاً لا قراراً — ولم يُفحَص مقابل سناب وتيك توك رغم عمقهما في السوق السعودي",
648	2026-08-09	159d19f	والفحص لا يُحسَم بأرقام الانتشار المنشورة: وصول تيك توك يُذكر ١٣٨٪ من البالغين، ومجموع خمس منصات ٣.٩٣× سكان تعداد ٢٠٢٢ — فهي حسابات ووصول إعلاني لا أفراد",
649	2026-08-09	159d19f	وما تصلح له: الترتيب — إنستقرام يتصدّر لمحتوى نمط الحياة والتجزئة · تيك توك للشباب · سناب بعمق مرصود · و٩٤٪ استخدام اجتماعي و٧٠٪ دون ٣٥ سنة",
650	2026-08-09	9d26ec5	قيد مقترن: نطاقا تكلفة النقرة والاكتساب على اللوحة إنستقرامية (١٤ · ٥٧) — فتغيير القناة يُبطلهما، والقناة ومرجعها زوج لا ينفصل",
651	2026-08-09	9d26ec5	أول مصدر أكاديمي محكَّم (٥٩): دراسة سعودية عن تسويق المؤثّرين، عيّنتها ٣٨ مستهلكاً و٨ خبراء — استكشافية بوصف كاتبيها، وتحليلها وصفي وموضوعاتي",
652	2026-08-09	9d26ec5	ولم يدخل منها رقم واحد إلى السجلّ: ٣٨ مفردة لا تُبنى عليها نسبة سوق. وصنف المصدر شيء ووزنه الإحصائي شيء آخر — والمحكَّم قد يكون أضعف عيّنةً من بيانات تجارية",
653	2026-08-09	9d26ec5	وثبت أن نقص جولة ٥٧ (سعرٌ إعلاني من صنف مختلف) ليس فشل بحث بل غياب بنيوي: الأكاديمي يدرس الثقة والنية، والمنصات لا تنشر تعرفة، فلا يبقى إلا من يبيع الخدمة",
654	2026-08-09	dd461c1	الغرفة التجارية: الاشتراك إلزامي لكل سجل نشط — وفئاته مؤسسات ٣٠٠–٨٠٠ وشركات ٢٠٠٠–٥٠٠٠، وتُعفى السجلات الجديدة ثلاث سنوات ثم ٥٠٠ للمؤسسة تحت ٣٧٥ ألف رأس مال وخمسة عاملين",
655	2026-08-09	dd461c1	تصحيح (٦٤): كلفة الوجود نصف ما قدّرته جولة ٦٣ — ٢١٩٠–٢٩٩٠ في السنة الأولى لا ٤٢٠٠–٦٠٠٠. والوسطاء اقتبسوا فئة الشركات لمن يسأل عن مؤسسة",
656	2026-08-09	f928859	وتصحيح تحفّظ (٦٥): الإعفاء منصوص في اللائحة التنفيذية لنظام الغرف لا مبادرةً مؤقّتة، والثلاث سنوات تُحسب من تاريخ قيد المنشأة نفسها — فرقم السنة الأولى ثابت لسجلٍ يُصدَر اليوم",
657	2026-08-09	f928859	وفيها كذلك: إلغاء تعدّد الاشتراكات — اشتراك واحد في نطاق الغرفة مهما تعدّدت السجلات أو الفروع",
658	2026-08-09	ad93b21	الموسم التالي (٦٧): عيد الأضحى ١٤٤٨ ≈ ١٦ مايو ٢٠٢٧ — أُضيف للتقويم مع تمديد مداه إلى ٣١ مايو، لأن اللوحة كانت تنتهي عند العيد الأصغر فلا تُظهر ما بعد الموسم الذي تسابقه",
659	2026-08-09	ad93b21	واشتقاقه يغيّر حجم الضغط: بدورة ٨–١٦ أسبوعاً (٥٣) يكون آخر موعد لأمر شراء يبلغه ٩ يناير – ٦ مارس ٢٠٢٧ — أي أن ثمن تفويت رمضان ≈ خمسة أشهر لا سنة",
660	2026-08-11	1e9b6b3	نظامٌ يرسم حدَّ النموذج لا يسري عليه (١٠٧): مكافحة التستر — سجن ٥ سنوات وغرامة ٥ ملايين ومصادرة، وتبعيّاً شطبُ السجلات وتصفيةُ النشاط والمنعُ من مزاولة التجارة. ولا يسري على مالكٍ سعودي يشغّل بنفسه — 
661	2026-08-11	1e9b6b3	وقيمتُه أنه يحدّ النموذج من الخارج: خيطُ الجنسية تكرّر ثلاث مرات — قناة فتح الحساب البنكي (٦٩) · الاشتراك الاختياري في التأمينات (٨٧) · وضوابط موثوق (١٠٥). وهذا هو النظام الذي يحرس ذلك الحدّ",
662	2026-08-11	1e9b6b3	وآليةٌ لم تكن على اللوحة: مكافأة المبلّغ حتى ٣٠٪ من الغرامة المحصَّلة — على غرامة ٥ ملايين تبلغ ١٫٥ مليون. فالإبلاغ سوقٌ محفَّز لا احتمالٌ عارض، وهوية المبلّغ محميّة بنصّ",
663	2026-08-11	1e9b6b3	وكلُّ جهةٍ تُصدِر ترخيصاً ملزَمةٌ بمتابعة منشآتها والإبلاغ عن الاشتباه. فكلُّ بوابةٍ عبرتها اللوحة نقطةُ رصدٍ أيضاً — التجارة وساسو والإعلام والزكاة. والبوابات كلفةٌ ومرصدٌ معاً، ولم تُقرأ إلا كلفةً",
664	2026-08-11	1e9b6b3	وأثرٌ على مسار الخروج (٩٠): شطب السجل عقوبةٌ تبعية لا خيارُ صاحبه وحده — وبضاعةٌ موسومةٌ بسجلٍ مشطوب (٨٩) تجتمع مع قيد النقل. مسجَّلٌ لزوماً لا واقعاً، إذ لا يسري النظام على النموذج",
665	2026-08-12	b7cc53d	وعيبٌ ظهر في النشر لا في الرصد (١٤٧): زرُّ «تنزيل قالب البيانات» يعمل في الملفّ المحلّي ولا يفعل شيئاً في الأرتيفكت المنشور — بيئةُ العرض تمنع التنزيل الذي تبدؤه الصفحة نفسُها (blob: وa.download معاً)
666	2026-08-14	2c7437a	مهلةُ الإشعار عن التسرّب (١٧٧) — وهي خانةٌ سمّتها اللوحةُ بنفسها «لم تُرصد»، وزاويةٌ من التناوب (سيبر وحماية البيانات) لم تُطرَق في هذه السلسلة. والنتيجة: ٧٢ ساعةً من وقت العلم بالحادثة — لإشعار الجهة
667	2026-08-14	2c7437a	وواختبارٌ للقاعدة المضيَّقة على ما تُعيد تصنيفَه (معيارُ ١٧٦): لماذا تُنشَر المهلةُ ولا تُنشَر قائمةُ اللوائح العشر؟ — لأن المهلة رقمٌ يُبرز خبرةَ ناشره في مقالٍ يجذب عميلاً، والقائمةَ تفصيلٌ عمليٌّ ي
668	2026-08-14	2c7437a	وومحتوى الإشعار محدَّدٌ لا مفتوح: وصفُ الحادثة ووقتُها وتاريخُها وكيفيةُ وقوعها · ووقتُ علمِ جهة التحكم بها · والفئاتُ والأعدادُ الفعلية أو التقريبية لأصحاب البيانات · ونوعُ البيانات. فالمطلوبُ سجلٌّ 
669	2026-08-14	2c7437a	ووالتزامٌ ثانٍ لم يكن على اللوحة: إشعارُ صاحب البيانات المتضرّر نفسِه — ببيان طبيعة المعلومات المسرَّبة والإجراءات التصحيحية. ولا مهلةَ له مرصودة. فخانةٌ مُلئت وأخرى فُتحت — وهذا يُقال لا يُخفى",
670	2026-08-14	7cd2eec	ووتناقضٌ ظاهرٌ ينحلّ: قالت اللوحة «واجبان من نظامين» — والمقدارُ واحدٌ عملياً: ثلاثةُ أيامٍ في التجارة الإلكترونية (٢٩) و٧٢ ساعةً في حماية البيانات. والمختلفُ الجهةُ والمرجع — ومبدأُ السريان مرصودٌ في
671	2026-08-14	98cc77b	إعادةُ التصنيف بالناشر (١٧٦) تنفيذاً لمعيار ١٧٥ — وهو ما تركته بنصّها: «لم يُعَد النظرُ في المرشَّحات على ضوئها». وأوضحُ ما تعيد القاعدةُ تصنيفَه: اللوائحُ الفنيةُ العشر — سُجّلت في ١٤٨ «لا تُغلَق من 
